"house_id","date","price","latitude","longitude","bed","bath","sqft","sqft_lot","property_type"
1458,13629,1405270,34.120464,-118.424514,3,2.5,1944,13939,4
1458,13629,1413000,34.120464,-118.424514,3,2.5,1944,13939,4
1459,11947,1495000,34.12194,-118.431064,4,3,3926,19166,4
1459,12986,2310000,34.12194,-118.431064,4,3,3926,19166,4
1460,13705,2415000,34.121143,-118.429046,5,6,5691,22216,4
1460,13728,2415000,34.121143,-118.429046,5,6,5691,22216,4
1460,14336,3900000,34.121143,-118.429046,5,6,5691,22216,4
1460,15447,4050000,34.121143,-118.429046,5,6,5691,22216,4
1460,15453,4050000,34.121143,-118.429046,5,6,5691,22216,4
1461,11150,655000,34.120668,-118.423777,5,3.5,2325,8928,4
1461,16392,1240000,34.120668,-118.423777,5,3.5,2325,8928,4
1462,10353,1050000,34.122159,-118.430283,4,4,3000,13504,4
1463,14419,2100000,34.121477,-118.42897,3,3,2655,33977,4
1464,13699,1390000,34.120811,-118.423597,2,3.5,1612,8250,4
1464,15686,1058000,34.120811,-118.423597,2,3.5,1612,8250,4
1464,15686,1058500,34.120811,-118.423597,2,3.5,1612,8250,4
1465,9910,630000,34.121034,-118.423099,3,4,2693,23087,4
1465,12251,1120000,34.121034,-118.423099,3,4,2693,23087,4
1465,12254,1120000,34.121034,-118.423099,3,4,2693,23087,4
1465,13665,1785000,34.121034,-118.423099,3,4,2693,23087,4
1466,12691,2500000,34.125216,-118.437628,4,3,2698,65340,4
1466,14343,2e+06,34.125216,-118.437628,4,3,2698,65340,4
1466,14447,2e+06,34.125216,-118.437628,4,3,2698,65340,4
1466,15327,2137500,34.125216,-118.437628,4,3,2698,65340,4
1466,15335,2137500,34.125216,-118.437628,4,3,2698,65340,4
1466,15828,2400000,34.125216,-118.437628,4,3,2698,65340,4
1467,11765,1250000,34.121214,-118.423533,5,4,3000,16117,4
1467,11768,1250000,34.121214,-118.423533,5,4,3000,16117,4
1467,12346,1485000,34.121214,-118.423533,5,4,3000,16117,4
1467,13244,1570000,34.121214,-118.423533,5,4,3000,16117,4
1467,15996,52000,34.121214,-118.423533,5,4,3000,16117,4
1468,16344,2275000,34.122378,-118.431112,5,4,3925,16117,4
1469,10112,520000,34.121366,-118.427662,4,3,2300,23958,4
1470,10878,9e+05,34.122569,-118.431222,5,4,3040,15246,4
1470,11278,950000,34.122569,-118.431222,5,4,3040,15246,4
1471,10330,1250000,34.121754,-118.428357,3,3,3185,19166,4
1471,16156,2650000,34.121754,-118.428357,3,3,3185,19166,4
1472,15600,1301000,34.121239,-118.4243,4,3.5,2730,27007,4
1473,10119,1450000,34.121614,-118.427448,5,7,4465,24394,4
1473,11607,1600000,34.121614,-118.427448,5,7,4465,24394,4
1473,12216,1975000,34.121614,-118.427448,5,7,4465,24394,4
1474,9954,875000,34.121951,-118.428164,3,3,4421,18295,4
1475,10955,675000,34.121423,-118.424838,3,2,2352,14375,4
1476,12536,1125000,34.121873,-118.427274,3,3,2572,20909,4
1476,12538,1125000,34.121873,-118.427274,3,3,2572,20909,4
1476,15702,935000,34.121873,-118.427274,3,3,2572,20909,4
1477,12843,1700010,34.121599,-118.42549,3,3,3156,9100,4
1477,12853,1700000,34.121599,-118.42549,3,3,3156,9100,4
1477,13997,1700000,34.121599,-118.42549,3,3,3156,9100,4
1478,9832,685000,34.122153,-118.427977,4,4,2255,17424,4
1478,11543,1100000,34.122153,-118.427977,4,4,2255,17424,4
1479,10792,485000,34.123462,-118.430877,6,7,7000,15682,4
1479,12272,2010000,34.123462,-118.430877,6,7,7000,15682,4
1479,14126,3350000,34.123462,-118.430877,6,7,7000,15682,4
1480,15777,1750000,34.121944,-118.426142,5,4,3117,46174,4
1481,12514,1550000,34.122035,-118.42508,4,4,3101,11761,4
1481,15422,1840000,34.122035,-118.42508,4,4,3101,11761,4
1482,10105,1250000,34.122262,-118.425994,5,7,5700,45738,4
1482,12069,1595000,34.122262,-118.425994,5,7,5700,45738,4
1482,12073,1595000,34.122262,-118.425994,5,7,5700,45738,4
1482,13046,4225000,34.122262,-118.425994,5,7,5700,45738,4
1482,15793,5125000,34.122262,-118.425994,5,7,5700,45738,4
1482,15793,5105000,34.122262,-118.425994,5,7,5700,45738,4
1483,12137,2225000,34.122411,-118.427728,5,5,5146,18731,4
1483,16524,3800000,34.122411,-118.427728,5,5,5146,18731,4
1484,11718,1600000,34.123658,-118.430998,5,5,6592,15246,4
1485,15798,1725000,34.122547,-118.425601,5,5,4584,27443,4
1486,12902,1515000,34.122611,-118.425063,3,3,2415,22651,4
1486,12906,1515000,34.122611,-118.425063,3,3,2415,22651,4
1486,13985,1862500,34.122611,-118.425063,3,3,2415,22651,4
1486,14050,1862500,34.122611,-118.425063,3,3,2415,22651,4
1486,16252,2100000,34.122611,-118.425063,3,3,2415,22651,4
1487,11856,915000,34.122385,-118.42692,4,2,2030,23958,4
1487,12382,1082500,34.122385,-118.42692,4,2,2030,23958,4
1488,14490,1605000,34.122926,-118.427548,3,3,2025,30928,4
1488,14496,1605000,34.122926,-118.427548,3,3,2025,30928,4
1489,15058,2050000,34.123443,-118.401745,6,5,3084,17860,4
1489,15058,2025000,34.123443,-118.401745,6,5,3084,17860,4
1490,12325,1362000,34.123902,-118.431975,5,5,4648,14810,4
1491,12468,2100000,34.124244,-118.43136,5,7,5118,15682,4
1491,13683,3495000,34.124244,-118.43136,5,7,5118,15682,4
1491,13691,3495000,34.124244,-118.43136,5,7,5118,15682,4
1491,13985,3495000,34.124244,-118.43136,5,7,5118,15682,4
1491,14050,3495000,34.124244,-118.43136,5,7,5118,15682,4
1491,14788,9409090,34.124244,-118.43136,5,7,5118,15682,4
1492,10211,742500,34.123246,-118.427244,5,3,2742,31799,4
1492,12213,1534000,34.123246,-118.427244,5,3,2742,31799,4
1493,9787,1950000,34.124584,-118.437173,6,8,11828,102366,4
1493,12255,2500000,34.124584,-118.437173,6,8,11828,102366,4
1493,12263,2500000,34.124584,-118.437173,6,8,11828,102366,4
1494,13874,2750000,34.124635,-118.432849,4,5,3772,15682,4
1495,14418,1575000,34.123165,-118.426647,3,2,1563,14810,4
1496,12270,850000,34.124204,-118.436196,3,3,1751,72745,4
1496,12302,828500,34.124204,-118.436196,3,3,1751,72745,4
1496,13495,1899000,34.124204,-118.436196,3,3,1751,72745,4
1496,13523,1899000,34.124204,-118.436196,3,3,1751,72745,4
1496,16514,2100000,34.124204,-118.436196,3,3,1751,72745,4
1497,10206,1035000,34.124865,-118.432988,4,5,3912,16117,4
1497,12724,1675000,34.124865,-118.432988,4,5,3912,16117,4
1497,14370,2350000,34.124865,-118.432988,4,5,3912,16117,4
1497,14378,2350000,34.124865,-118.432988,4,5,3912,16117,4
1498,9626,975000,34.124375,-118.432257,5,5,4093,15246,4
1498,12192,1740000,34.124375,-118.432257,5,5,4093,15246,4
1498,12709,1925000,34.124375,-118.432257,5,5,4093,15246,4
1498,12720,1925000,34.124375,-118.432257,5,5,4093,15246,4
1498,13126,2395000,34.124375,-118.432257,5,5,4093,15246,4
1498,16374,2300000,34.124375,-118.432257,5,5,4093,15246,4
1499,14893,620000,34.123397,-118.426449,2,1.5,1691,16117,4
1499,14901,605000,34.123397,-118.426449,2,1.5,1691,16117,4
1500,9982,485000,34.125081,-118.433136,6,5,6685,15682,4
1500,10529,675000,34.125081,-118.433136,6,5,6685,15682,4
1500,11460,2750000,34.125081,-118.433136,6,5,6685,15682,4
1500,13221,4e+06,34.125081,-118.433136,6,5,6685,15682,4
1500,13262,4e+06,34.125081,-118.433136,6,5,6685,15682,4
1500,15132,3299000,34.125081,-118.433136,6,5,6685,15682,4
1501,12475,1540000,34.125493,-118.415775,5,8,9998,37897,4
1501,12478,1540000,34.125493,-118.415775,5,8,9998,37897,4
1502,12601,3225000,34.123741,-118.427012,4,5,4800,36590,4
1503,12719,2750000,34.123574,-118.426147,2,2.5,3151,19166,4
1504,13628,2590000,34.124837,-118.433867,4,6,3900,17424,4
1504,16405,2650000,34.124837,-118.433867,4,6,3900,17424,4
1505,13097,2900000,34.124843,-118.431709,5,8,7800,15682,4
1506,15762,2550000,34.123282,-118.435958,4,5.5,4330,110207,4
1507,10560,1050000,34.125065,-118.431737,3,4,3698,15682,4
1507,11352,1090000,34.125065,-118.431737,3,4,3698,15682,4
1507,12389,1650000,34.125065,-118.431737,3,4,3698,15682,4
1507,12860,1895000,34.125065,-118.431737,3,4,3698,15682,4
1508,12030,1950000,34.124783,-118.434209,5,6,4755,32670,4
1509,15096,1970000,34.124673,-118.403044,5,5,3788,27007,4
1510,12923,2880020,34.125721,-118.43371,4,5,4502,27878,4
1511,12559,2e+06,34.124948,-118.434453,5,5,4517,27443,4
1512,10379,1035000,34.125285,-118.431703,4,4,3524,15682,4
1513,11053,1385000,34.125849,-118.433999,5,6,4102,28750,4
1514,13091,2405000,34.125165,-118.434603,5,6,3968,15246,4
1515,12591,3700000,34.121937,-118.433864,6,7,6539,159430,4
1515,15632,4830000,34.121937,-118.433864,6,7,6539,159430,4
1516,15607,2510000,34.125212,-118.434873,5,5.5,5520,19166,4
1517,9786,245000,34.125925,-118.434969,5,5,4580,17860,4
1517,11270,1745000,34.125925,-118.434969,5,5,4580,17860,4
1517,13634,3505125,34.125925,-118.434969,5,5,4580,17860,4
1518,11387,940000,34.126526,-118.422742,5,5,3725,8189,4
1518,12853,1880000,34.126526,-118.422742,5,5,3725,8189,4
1518,12888,1875000,34.126526,-118.422742,5,5,3725,8189,4
1518,13675,2178000,34.126526,-118.422742,5,5,3725,8189,4
1519,15512,2250000,34.12614,-118.43145,5,6.5,3924,15246,4
1520,10205,675000,34.123923,-118.425792,4,5,4200,26572,4
1520,11604,2300000,34.123923,-118.425792,4,5,4200,26572,4
1521,16290,3195000,34.126955,-118.431813,4,5,5270,12632,4
1522,15169,3200000,34.126749,-118.431138,5,5,4932,15682,4
1523,12906,2200000,34.124165,-118.42697,5,6,5286,19166,4
1523,13669,4695000,34.124165,-118.42697,5,6,5286,19166,4
1523,13670,4695000,34.124165,-118.42697,5,6,5286,19166,4
1524,13437,200500,34.127438,-118.431294,5,6,4160,12197,4
1525,11247,1240000,34.127122,-118.430788,4,4,3591,14810,4
1525,12584,1775000,34.127122,-118.430788,4,4,3591,14810,4
1526,14831,1765000,34.124905,-118.424626,4,3,3044,18731,4
1526,16469,2e+06,34.124905,-118.424626,4,3,3044,18731,4
1527,9619,710000,34.124414,-118.424545,4,4.5,3070,21344,4
1527,10773,870000,34.124414,-118.424545,4,4.5,3070,21344,4
1527,15552,1500000,34.124414,-118.424545,4,4.5,3070,21344,4
1528,12272,1495000,34.127734,-118.429975,5,5,3495,21780,4
1528,12272,1495455,34.127734,-118.429975,5,5,3495,21780,4
1529,10287,1490000,34.123665,-118.424303,3,3,2542,60548,4
1529,12605,2675000,34.123665,-118.424303,3,3,2542,60548,4
1530,10172,7e+05,34.125026,-118.424351,5,3,2424,13068,4
1530,13943,2e+06,34.125026,-118.424351,5,3,2424,13068,4
1531,13621,2580000,34.125307,-118.424471,4,5,3245,21344,4
1531,13648,2580000,34.125307,-118.424471,4,5,3245,21344,4
1531,14427,2500000,34.125307,-118.424471,4,5,3245,21344,4
1531,14434,2500000,34.125307,-118.424471,4,5,3245,21344,4
1531,15925,3950000,34.125307,-118.424471,4,5,3245,21344,4
1532,13062,2750000,34.128188,-118.42972,4,5,4080,24829,4
1533,12226,1475000,34.119541,-118.40352,8,12,17000,70567,4
1533,14671,16250000,34.119541,-118.40352,8,12,17000,70567,4
1534,10112,520000,34.124163,-118.435183,4,5,3400,67082,4
1534,11044,7e+05,34.124163,-118.435183,4,5,3400,67082,4
1535,11380,660000,34.124919,-118.435605,5,5,5500,70132,4
1535,14979,8e+05,34.124919,-118.435605,5,5,5500,70132,4
1535,14985,995000,34.124919,-118.435605,5,5,5500,70132,4
1535,15939,8e+05,34.124919,-118.435605,5,5,5500,70132,4
1536,10387,895000,34.128991,-118.42997,4,4,3513,15246,4
1536,12263,1525000,34.128991,-118.42997,4,4,3513,15246,4
1537,11772,535500,34.128442,-118.409045,3,2,2090,6442,4
1537,13812,1145000,34.128442,-118.409045,3,2,2090,6442,4
1538,12283,1350000,34.070935,-118.39705,5,7,4767,9159,4
1539,11152,1260000,34.070955,-118.394439,4,4,3500,7492,4
1540,13466,1900000,34.07096,-118.391883,5,6,5618,7500,4
1540,14363,1800000,34.07096,-118.391883,5,6,5618,7500,4
1541,11710,640818,34.128117,-118.409102,2,2,2075,8510,4
1541,11711,640000,34.128117,-118.409102,2,2,2075,8510,4
1542,12521,1420000,34.125469,-118.425249,3,3,6114,18731,4
1542,12522,1420000,34.125469,-118.425249,3,3,6114,18731,4
1543,10711,2250000,34.126848,-118.435976,4,4,5708,63162,4
1544,16069,2895000,34.129259,-118.430064,6,7.5,4850,15246,4
1545,12005,1072500,34.126683,-118.425285,3,3,2500,35719,4
1545,12006,1072000,34.126683,-118.425285,3,3,2500,35719,4
1545,13229,1520000,34.126683,-118.425285,3,3,2500,35719,4
1545,13230,1520015,34.126683,-118.425285,3,3,2500,35719,4
1546,9959,830000,34.070951,-118.396458,4,4,3331,7667,4
1546,10061,830000,34.070951,-118.396458,4,4,3331,7667,4
1546,14582,2350000,34.070951,-118.396458,4,4,3331,7667,4
1546,14585,2350000,34.070951,-118.396458,4,4,3331,7667,4
1547,14783,2100000,34.070956,-118.393878,3,3,2290,7500,4
1547,15552,2226000,34.070956,-118.393878,3,3,2290,7500,4
1548,12516,3575000,34.103969,-118.395785,4,5,5433,24394,4
1548,12520,3575000,34.103969,-118.395785,4,5,5433,24394,4
1548,14694,7400000,34.103969,-118.395785,4,5,5433,24394,4
1548,14726,7400000,34.103969,-118.395785,4,5,5433,24394,4
1548,15785,13250000,34.103969,-118.395785,4,5,5433,24394,4
1549,11193,1750000,34.128491,-118.409371,3,4,3300,40075,4
1550,12584,2125000,34.126293,-118.436627,4,5,4069,71003,4
1551,11471,1350000,34.129249,-118.430804,5,4.5,3828,16117,4
1551,15482,2475000,34.129249,-118.430804,5,4.5,3828,16117,4
1552,12111,699000,34.128732,-118.409045,3,3,2183,6186,4
1552,12115,699000,34.128732,-118.409045,3,3,2183,6186,4
1553,11968,2150000,34.071087,-118.39703,5,6,4424,7650,4
1554,11604,585000,34.128881,-118.408654,2,2,3133,8817,4
1554,12706,1050000,34.128881,-118.408654,2,2,3133,8817,4
1554,12737,1050000,34.128881,-118.408654,2,2,3133,8817,4
1554,14326,993163,34.128881,-118.408654,2,2,3133,8817,4
1554,14326,993500,34.128881,-118.408654,2,2,3133,8817,4
1555,11878,1380000,34.128868,-118.409665,4,3,2719,33106,4
1555,14928,1850000,34.128868,-118.409665,4,3,2719,33106,4
1556,11066,1090000,34.071088,-118.396459,3,3,2115,7667,4
1557,11127,790000,34.071223,-118.397699,3,2,2103,5881,4
1558,10485,665000,34.128991,-118.409058,4,4,3000,7013,4
1559,11262,1195000,34.125418,-118.426342,4,4,5831,39640,4
1559,14658,1880000,34.125418,-118.426342,4,4,5831,39640,4
1559,14727,1880000,34.125418,-118.426342,4,4,5831,39640,4
1559,16132,2598000,34.125418,-118.426342,4,4,5831,39640,4
1560,14984,985000,34.128182,-118.408311,3,3,2111,7830,4
1561,11387,595000,34.128045,-118.408139,3,3,2298,9224,4
1562,10526,1535000,34.071227,-118.395733,5,5,4900,7667,4
1562,12821,2430000,34.071227,-118.395733,5,5,4900,7667,4
1563,13733,1826000,34.07123,-118.39444,4,2,1747,7501,4
1563,13749,1850000,34.07123,-118.39444,4,2,1747,7501,4
1564,11925,1325260,34.071232,-118.393162,3,4,1837,7492,4
1565,13097,2100000,34.071237,-118.390606,8,10,6800,7499,4
1566,14715,1800000,34.125663,-118.426771,4,5.5,4897,31363,4
1567,15728,3e+06,34.129252,-118.409476,5,7,6148,22216,4
1568,10711,955000,34.071228,-118.395162,5,6,4415,7667,4
1568,11176,1899000,34.071228,-118.395162,5,6,4415,7667,4
1569,14517,1875000,34.071231,-118.393879,2,3,1655,7492,4
1570,13119,1656000,34.130755,-118.43089,5,5.5,5000,43560,4
1570,15768,1868000,34.130755,-118.43089,5,5.5,5000,43560,4
1570,16084,3320000,34.130755,-118.43089,5,5.5,5000,43560,4
1571,11891,645000,34.128116,-118.407656,3,3,2175,7361,4
1571,15358,1200000,34.128116,-118.407656,3,3,2175,7361,4
1572,11561,1075000,34.129803,-118.431402,5,5,3756,11761,4
1573,11122,1100000,34.13077,-118.431169,4,4.5,3913,38768,4
1573,13567,2855000,34.13077,-118.431169,4,4.5,3913,38768,4
1573,13605,2855028,34.13077,-118.431169,4,4.5,3913,38768,4
1573,15523,2180000,34.13077,-118.431169,4,4.5,3913,38768,4
1574,13921,2136000,34.071364,-118.395733,3,2,2032,7667,4
1574,13922,2136000,34.071364,-118.395733,3,2,2032,7667,4
1575,14225,2e+06,34.07137,-118.393163,3,2,1627,7492,4
1576,13390,2275000,34.130903,-118.431476,4,4.5,3918,51401,4
1576,13419,2275000,34.130903,-118.431476,4,4.5,3918,51401,4
1576,13707,3400000,34.130903,-118.431476,4,4.5,3918,51401,4
1576,13725,3400000,34.130903,-118.431476,4,4.5,3918,51401,4
1576,15463,2880000,34.130903,-118.431476,4,4.5,3918,51401,4
1577,13048,1745000,34.128489,-118.407478,4,3,2632,7013,4
1577,15104,1200000,34.128489,-118.407478,4,3,2632,7013,4
1577,15104,4909090,34.128489,-118.407478,4,3,2632,7013,4
1578,10102,839000,34.125612,-118.427178,5,4,3417,14810,4
1578,11838,1285000,34.125612,-118.427178,5,4,3417,14810,4
1578,12041,1380000,34.125612,-118.427178,5,4,3417,14810,4
1579,12971,2800000,34.071361,-118.397706,4,3,1950,6098,4
1579,13487,3175000,34.071361,-118.397706,4,3,1950,6098,4
1579,15197,2850000,34.071361,-118.397706,4,3,1950,6098,4
1580,12009,2375000,34.071365,-118.395162,5,6,4579,7651,4
1581,11663,1020000,34.071373,-118.391323,5,6,4538,7500,4
1582,16408,3225000,34.131029,-118.431871,6,7,4933,67082,4
1583,13656,2370000,34.12856,-118.407272,4,4.5,3593,10890,4
1584,11393,1100000,34.128935,-118.407697,3,4,2781,4095,4
1584,11647,2050000,34.128935,-118.407697,3,4,2781,4095,4
1584,16357,2250000,34.128935,-118.407697,3,4,2781,4095,4
1585,16311,2370000,34.12983,-118.431961,7,6.5,4201,13504,4
1586,14369,1840000,34.071504,-118.394441,2,1,1108,7492,4
1586,14370,1800000,34.071504,-118.394441,2,1,1108,7492,4
1587,11495,1050000,34.071509,-118.391885,5,6,4392,7500,4
1588,16379,1825000,34.128171,-118.407247,3,3,3064,13504,4
1589,14385,1800000,34.125441,-118.427719,4,3.5,3456,12197,4
1589,15492,1855000,34.125441,-118.427719,4,3.5,3456,12197,4
1590,11712,950000,34.071511,-118.391324,5,5,4654,7492,4
1590,11715,950000,34.071511,-118.391324,5,5,4654,7492,4
1591,11710,710000,34.070642,-118.398005,3,2,1797,7536,4
1592,10560,9600000,34.11177,-118.420242,6,9,16430,132422,4
1593,11968,1260000,34.130267,-118.432646,4,4,4487,14810,4
1594,11803,1325000,34.129649,-118.432469,5,4,4614,14810,4
1595,11733,1275000,34.126365,-118.426846,5,4,3327,15246,4
1596,12852,1760010,34.071644,-118.393163,3,3,2188,7500,4
1596,14686,2100000,34.071644,-118.393163,3,3,2188,7500,4
1596,15029,1800000,34.071644,-118.393163,3,3,2188,7500,4
1597,11221,1100000,34.071647,-118.391886,3,3,2327,7492,4
1598,12913,3200000,34.127744,-118.435214,4,7,4874,61855,4
1598,13014,3200000,34.127744,-118.435214,4,7,4874,61855,4
1598,15807,3300000,34.127744,-118.435214,4,7,4874,61855,4
1599,14558,1750000,34.125335,-118.428248,4,4,3511,12197,4
1599,14592,1750000,34.125335,-118.428248,4,4,3511,12197,4
1599,15195,1865000,34.125335,-118.428248,4,4,3511,12197,4
1600,15520,1663000,34.125305,-118.428532,4,4,3338,13068,4
1601,11183,1026000,34.07164,-118.395163,3,2,1982,7492,4
1602,12675,1750000,34.071643,-118.39388,5,5,4371,7500,4
1602,15768,3900000,34.071643,-118.39388,5,5,4371,7500,4
1603,13010,1895000,34.126648,-118.426773,4,5,3576,14810,4
1604,14552,1600000,34.12528,-118.428807,5,3.5,3314,15246,4
1605,11858,1875000,34.071787,-118.390608,6,7.5,4181,7500,4
1605,15006,2100000,34.071787,-118.390608,6,7.5,4181,7500,4
1606,12726,2025000,34.12853,-118.435158,5,4,5708,64033,4
1606,12754,2007500,34.12853,-118.435158,5,4,5708,64033,4
1606,14370,2200000,34.12853,-118.435158,5,4,5708,64033,4
1607,12283,1875000,34.129937,-118.433473,4,4,5537,17424,4
1608,10732,830000,34.125321,-118.429079,3,3,3034,16117,4
1609,13236,1855000,34.071773,-118.397727,3,1,1641,6700,4
1609,14624,1600000,34.071773,-118.397727,3,1,1641,6700,4
1609,14627,1600000,34.071773,-118.397727,3,1,1641,6700,4
1610,14573,1750000,34.07178,-118.39388,3,2.5,2240,7502,4
1610,14575,1750000,34.07178,-118.39388,3,2.5,2240,7502,4
1611,12803,1300010,34.127183,-118.426558,5,4.5,4000,25265,4
1611,14665,3400000,34.127183,-118.426558,5,4.5,4000,25265,4
1611,15678,3600000,34.127183,-118.426558,5,4.5,4000,25265,4
1611,16021,4e+06,34.127183,-118.426558,5,4.5,4000,25265,4
1612,9892,1275000,34.129808,-118.433979,5,6,6198,28750,4
1612,12171,1968126,34.129808,-118.433979,5,6,6198,28750,4
1613,11933,1220000,34.071914,-118.395735,2,2,1345,7667,4
1614,12496,1950000,34.071917,-118.394442,4,5,3686,7502,4
1615,13311,1900000,34.071924,-118.390608,3,2,1389,7500,4
1616,11956,960000,34.071922,-118.391886,5,6,4532,7498,4
1616,16136,3355000,34.071922,-118.391886,5,6,4532,7498,4
1617,12381,1050000,34.12812,-118.435149,4,3.5,1970,62726,4
1617,13215,1450000,34.12812,-118.435149,4,3.5,1970,62726,4
1617,13238,1450000,34.12812,-118.435149,4,3.5,1970,62726,4
1617,15434,885000,34.12812,-118.435149,4,3.5,1970,62726,4
1618,15154,2055000,34.125863,-118.428648,5,4,3352,12632,4
1618,15160,2075000,34.125863,-118.428648,5,4,3352,12632,4
1619,11078,1200000,34.129097,-118.434004,4,6,3790,22651,4
1620,11612,750000,34.071912,-118.396461,3,2,1584,7650,4
1620,11831,1035000,34.071912,-118.396461,3,2,1584,7650,4
1621,11968,985000,34.071923,-118.391325,2,3,1782,7500,4
1622,13445,1703000,34.126213,-118.428385,4,3,3035,10890,4
1622,13445,1603000,34.126213,-118.428385,4,3,3035,10890,4
1623,11368,1302000,34.12902,-118.434299,5,6,5563,22651,4
1624,15846,2487000,34.127674,-118.425611,5,5,3760,15682,4
1625,11116,950000,34.126443,-118.428912,4,5,3361,17860,4
1625,11863,1795000,34.126443,-118.428912,4,5,3361,17860,4
1625,14169,2465000,34.126443,-118.428912,4,5,3361,17860,4
1626,15405,1465000,34.126091,-118.430161,5,6,4650,15682,4
1626,15427,1465000,34.126091,-118.430161,5,6,4650,15682,4
1626,15751,3095000,34.126091,-118.430161,5,6,4650,15682,4
1627,11579,1010000,34.126501,-118.429551,5,4,3421,20473,4
1628,12773,1100000,34.072527,-118.391327,4,4,3039,7494,1
1628,12891,1250010,34.072527,-118.391327,4,4,3039,7494,1
1628,12962,1250000,34.072527,-118.391327,4,4,3039,7494,1
1628,13389,1650000,34.072527,-118.391327,4,4,3039,7494,1
1628,15293,1290000,34.072527,-118.391327,4,4,3039,7494,1
1628,15293,1300000,34.072527,-118.391327,4,4,3039,7494,1
1629,11310,1295000,34.128482,-118.425379,6,7,5600,39640,4
1629,12650,3120000,34.128482,-118.425379,6,7,5600,39640,4
1630,16161,3695000,34.128468,-118.42632,5,6,6123,20909,4
1631,15798,1e+06,34.072798,-118.393167,2,2.5,1989,37462,1
1631,15800,1e+06,34.072798,-118.393167,2,2.5,1989,37462,1
1632,15985,1e+06,34.072798,-118.393167,2,3,2006,37462,1
1633,10354,3e+05,34.072798,-118.393167,1,1.5,1164,37462,1
1633,11334,330000,34.072798,-118.393167,1,1.5,1164,37462,1
1633,12708,520000,34.072798,-118.393167,1,1.5,1164,37462,1
1633,12730,520000,34.072798,-118.393167,1,1.5,1164,37462,1
1633,16575,645000,34.072798,-118.393167,1,1.5,1164,37462,1
1634,13433,882000,34.072798,-118.393167,2,2.5,2090,37462,1
1634,15064,746000,34.072798,-118.393167,2,2.5,2090,37462,1
1634,15093,746000,34.072798,-118.393167,2,2.5,2090,37462,1
1634,16017,940000,34.072798,-118.393167,2,2.5,2090,37462,1
1635,12494,685000,34.072798,-118.393167,2,2.5,1989,37462,1
1635,14215,835000,34.072798,-118.393167,2,2.5,1989,37462,1
1635,14235,835000,34.072798,-118.393167,2,2.5,1989,37462,1
1635,16227,970000,34.072798,-118.393167,2,2.5,1989,37462,1
1636,15105,746000,34.072798,-118.393167,2,2.5,1989,37462,1
1637,15446,823000,34.072798,-118.393167,2,3,2006,37462,1
1638,12682,721500,34.072798,-118.393167,2,3,2006,37462,1
1639,10651,430000,34.072798,-118.393167,2,3,2044,37462,1
1640,16304,1077500,34.072798,-118.393167,2,2.5,2090,37462,1
1641,10196,4e+05,34.072798,-118.393167,2,2.5,2006,37462,1
1641,11138,549000,34.072798,-118.393167,2,2.5,2006,37462,1
1641,11887,618000,34.072798,-118.393167,2,2.5,2006,37462,1
1641,14328,840000,34.072798,-118.393167,2,2.5,2006,37462,1
1641,15568,875000,34.072798,-118.393167,2,2.5,2006,37462,1
1642,10914,1780000,34.129833,-118.435173,10,10,11516,33541,4
1643,10904,555000,34.130421,-118.436646,3,4,2515,28314,4
1643,11957,695000,34.130421,-118.436646,3,4,2515,28314,4
1643,12732,799000,34.130421,-118.436646,3,4,2515,28314,4
1644,15629,3550000,34.129272,-118.435463,6,8,7056,37026,4
1645,11430,5e+05,34.129961,-118.435784,5,5.5,6400,13939,4
1645,12662,2700000,34.129961,-118.435784,5,5.5,6400,13939,4
1646,12489,3e+06,34.126634,-118.427663,5,7,8600,16988,4
1646,15180,3995000,34.126634,-118.427663,5,7,8600,16988,4
1647,12193,1515000,34.126715,-118.429621,5,5,3989,21344,4
1647,12194,1515000,34.126715,-118.429621,5,5,3989,21344,4
1647,12530,1725000,34.126715,-118.429621,5,5,3989,21344,4
1648,11403,1625000,34.070555,-118.398651,14,0,10098,7536,2
1648,12786,2960020,34.070555,-118.398651,14,0,10098,7536,2
1648,14460,3110000,34.070555,-118.398651,14,0,10098,7536,2
1649,15833,1130000,34.072798,-118.393167,2,2.5,2090,37462,1
1650,10122,360000,34.072798,-118.393167,2,2.5,2006,37462,1
1651,13501,6e+05,34.072798,-118.393167,1,1.5,1164,37462,1
1652,15001,394500,34.072798,-118.393167,2,3,2090,37462,1
1652,15064,755000,34.072798,-118.393167,2,3,2090,37462,1
1652,16374,1070000,34.072798,-118.393167,2,3,2090,37462,1
1653,13754,1005000,34.072798,-118.393167,2,2.5,2044,37462,1
1653,16212,1065000,34.072798,-118.393167,2,2.5,2044,37462,1
1654,11205,440000,34.072798,-118.393167,2,2.5,1989,37462,1
1654,15342,635000,34.072798,-118.393167,2,2.5,1989,37462,1
1655,15630,755000,34.072798,-118.393167,2,2.5,2006,37462,1
1656,13865,1200000,34.072798,-118.393167,2,3,2090,37462,1
1657,15482,749000,34.1031,-118.416237,2,2.5,1989,37462,1
1658,16182,980000,34.072798,-118.393167,2,3,1989,37462,1
1659,11922,660000,34.072798,-118.393167,2,2.5,2044,37462,1
1659,13950,1160000,34.072798,-118.393167,2,2.5,2044,37462,1
1660,10966,7e+05,34.05349,-118.245323,5,7,6000,27878,4
1660,12899,1600000,34.05349,-118.245323,5,7,6000,27878,4
